From_Class,From_Label,To_Class,To_Label,Count
41,Other Temporary Crops,12,Grassland,3
41,Other Temporary Crops,48,Other Perennial Crops,125
41,Other Temporary Crops,31,Aquaculture,1
41,Other Temporary Crops,9,Forest Plantation,2
41,Other Temporary Crops,30,Mining,17
32,Hypersaline Tidal Flat,15,Pasture,42
32,Hypersaline Tidal Flat,21,Mosaic of Uses,211
32,Hypersaline Tidal Flat,20,Sugar Cane,47
32,Hypersaline Tidal Flat,3,Forest Formation,11
32,Hypersaline Tidal Flat,33,River Lake and Ocean,330
32,Hypersaline Tidal Flat,11,Wetland,433
32,Hypersaline Tidal Flat,24,Urban Area,4
32,Hypersaline Tidal Flat,49,Wooded Sandbank Vegetation,33
32,Hypersaline Tidal Flat,5,Mangrove,140
31,Aquaculture,15,Pasture,47
31,Aquaculture,21,Mosaic of Uses,241
31,Aquaculture,20,Sugar Cane,137
31,Aquaculture,33,River Lake and Ocean,993
31,Aquaculture,11,Wetland,15
31,Aquaculture,49,Wooded Sandbank Vegetation,1
9,Forest Plantation,15,Pasture,301
9,Forest Plantation,21,Mosaic of Uses,366
9,Forest Plantation,4,Savanna Formation,68
9,Forest Plantation,20,Sugar Cane,58
9,Forest Plantation,3,Forest Formation,614
9,Forest Plantation,23,Beach and Sand,8
30,Mining,15,Pasture,1
30,Mining,21,Mosaic of Uses,1
